Date,Open,High,Low,Close,Adj Close,Volume
2024-12-27,2617.7,2617.7,2616.4,2617.2,2617.2,642
2024-12-26,2628.5,2638.8,2627.9,2638.8,2638.8,84
2024-12-24,2613,2620,2609.5,2620,2620,35
2024-12-23,2620,2627.7,2611.1,2612.3,2612.3,451
2024-12-20,2605.3,2631.6,2604.9,2628.7,2628.7,592
2024-12-19,2582.1,2610.3,2582.1,2592.2,2592.2,238
2024-12-18,2644.3,2647.1,2590.2,2636.5,2636.5,566
2024-12-17,2651.8,2652.3,2632.5,2644.4,2644.4,705
2024-12-16,2658.3,2663.3,2651,2651.4,2651.4,877
2024-12-13,2688.2,2689.3,2647.9,2656,2656,1125
2024-12-12,2725.1,2725.1,2677.4,2687.5,2687.5,2365
2024-12-11,2701.8,2733.8,2693.1,2733.8,2733.8,3387
2024-12-10,2662.3,2698.2,2661,2697.6,2697.6,437
2024-12-09,2632.1,2677.1,2630.8,2664.9,2664.9,935
2024-12-06,2620.2,2643.1,2617.5,2638.6,2638.6,571
2024-12-05,2652.4,2655,2625.7,2626.6,2626.6,573
2024-12-04,2639.2,2658.3,2637,2653.8,2653.8,249
2024-12-03,2639,2654.7,2636,2644.7,2644.7,1062
2024-12-02,2649,2649.8,2621.7,2634.9,2634.9,695
2024-11-29,2636.4,2664.3,2620.7,2657,2657,3861
2024-11-27,2633.5,2657.9,2627.2,2639.9,2639.9,61653
2024-11-26,2625.6,2625.6,2620.3,2620.3,2620.3,177858
2024-11-25,2689.4,2689.4,2616.8,2616.8,2616.8,94
2024-11-22,2687.5,2710.5,2685.6,2709.9,2709.9,41
2024-11-21,2659.3,2672.1,2655.7,2672.1,2672.1,33
2024-11-20,2638.5,2648.2,2638.5,2648.2,2648.2,27
2024-11-19,2621.9,2627.7,2619.3,2627.1,2627.1,87
2024-11-18,2591.7,2610.7,2589.4,2610.6,2610.6,136
2024-11-15,2565.7,2565.7,2565.7,2565.7,2565.7,20
2024-11-14,2555.1,2576.2,2554.2,2568.2,2568.2,27
2024-11-13,2611.1,2611.8,2580.8,2580.8,2580.8,53
2024-11-12,2605.5,2605.5,2592.8,2600,2600,118
2024-11-11,2671.7,2671.7,2611.2,2611.2,2611.2,20
2024-11-08,2688.5,2694.6,2682.9,2687.5,2687.5,1038
2024-11-07,2662.5,2699.1,2662.5,2698.4,2698.4,676
2024-11-06,2734.5,2734.5,2659.4,2667.6,2667.6,427
2024-11-05,2743,2743.9,2740.3,2740.3,2740.3,23
2024-11-04,2736.5,2737.1,2736.1,2736.1,2736.1,16
2024-11-01,2745.5,2756,2734.2,2738.6,2738.6,109
2024-10-31,2787.4,2787.5,2733.5,2738.3,2738.3,849
2024-10-30,2774.6,2789,2774.6,2788.5,2788.5,231
2024-10-29,2768.4,2768.4,2768.4,2768.4,2768.4,848
2024-10-28,2736.1,2742.9,2729.5,2742.9,2742.9,56
2024-10-25,2725.5,2742.4,2725.5,2740.9,2740.9,29
2024-10-24,2729,2736.1,2729,2734.9,2734.9,27
2024-10-23,2742.5,2742.5,2714.2,2714.4,2714.4,18
2024-10-22,2731.7,2746,2728.6,2744.2,2744.2,93
2024-10-21,2721.9,2738.4,2719.5,2723.1,2723.1,52
2024-10-18,2713.7,2719.6,2713.7,2713.7,2713.7,29
2024-10-17,2677.4,2691.7,2677.2,2691,2691,30
2024-10-16,2674,2674,2674,2674,2674,6
2024-10-15,2661.4,2661.4,2661.4,2661.4,2661.4,39
2024-10-14,2655,2655.3,2647.8,2647.8,2647.8,40
2024-10-11,2638.3,2658.1,2638.2,2657.6,2657.6,12
2024-10-10,2602.5,2628.3,2602.5,2620.6,2620.6,320
2024-10-09,2603,2607.7,2603,2606,2606,152
2024-10-08,2639,2639,2609.3,2615,2615,687
2024-10-07,2648.7,2657.4,2639,2644.8,2644.8,284
2024-10-04,2656,2667,2639,2645.8,2645.8,114
2024-10-03,2642.8,2657.1,2640,2657.1,2657.1,354
2024-10-02,2650.6,2657.2,2640,2647.1,2647.1,72
2024-10-01,2631.4,2670.9,2631.4,2667.3,2667.3,153
2024-09-30,2660.9,2662.1,2623.2,2636.1,2636.1,973
2024-09-27,2670,2672.1,2641.7,2644.3,2644.3,4228
2024-09-26,2662.3,2669.9,2660.8,2669.9,2669.9,17216
2024-09-25,2656.3,2664.2,2649.3,2659.2,2659.2,175
2024-09-24,2636.8,2662.3,2625.5,2651.2,2651.2,35
2024-09-23,2626.5,2626.5,2626.5,2626.5,2626.5,9
2024-09-20,2590.4,2621.8,2590.4,2619.9,2619.9,17
2024-09-19,2566,2588,2566,2588,2588,99
2024-09-18,2570.7,2570.7,2549.2,2570.7,2570.7,25
2024-09-17,2581.2,2581.8,2564.3,2564.3,2564.3,22
2024-09-16,2580.4,2580.4,2580.4,2580.4,2580.4,28
2024-09-13,2568.8,2581.8,2565,2581.3,2581.3,31
2024-09-12,2529.1,2557,2523.4,2551.2,2551.2,132
2024-09-11,2525.8,2525.8,2502.3,2512.1,2512.1,90
2024-09-10,2512.3,2512.3,2512.3,2512.3,2512.3,5
2024-09-09,2491.3,2504.7,2491.3,2501.8,2501.8,96
2024-09-06,2510.3,2517.9,2483.7,2493.5,2493.5,96
2024-09-05,2493.7,2513.3,2493.4,2511.4,2511.4,54
2024-09-04,2490.9,2493.4,2483.5,2493.4,2493.4,470
2024-09-03,2501.6,2501.8,2476.3,2489.9,2489.9,206
2024-08-30,2519.5,2525.4,2493.8,2493.8,2493.8,208
2024-08-29,2504.1,2525.7,2503.9,2525.7,2525.7,3966
2024-08-28,2501,2501,2501,2501,2501,2353
2024-08-27,2515.2,2523.1,2506.9,2516,2516,100
2024-08-26,2509.9,2523.1,2509.1,2517.7,2517.7,290
2024-08-23,2486.5,2508.4,2486.5,2508.4,2508.4,94
2024-08-22,2504.1,2504.1,2471.1,2478.9,2478.9,210
2024-08-21,2511,2515.4,2503.9,2508.4,2508.4,96
2024-08-20,2503.5,2527.3,2500.7,2511.3,2511.3,187
2024-08-19,2508.5,2508.5,2487.2,2501.8,2501.8,88
2024-08-16,2453.5,2508,2451.4,2498.6,2498.6,197
2024-08-15,2451.8,2467.7,2431.2,2453.1,2453.1,285
2024-08-14,2468,2472.1,2439.4,2439.4,2439.4,274
2024-08-13,2461,2470,2456.5,2466.7,2466.7,510
2024-08-12,2432.7,2469.8,2432,2462.4,2462.4,566
2024-08-09,2422.3,2432.1,2418.5,2432.1,2432.1,611
2024-08-08,2384.3,2422.8,2384.3,2422.2,2422.2,201
2024-08-07,2392.2,2401,2384.5,2390.5,2390.5,130
2024-08-06,2414.5,2421.8,2380,2389.1,2389.1,163
2024-08-05,2442,2449.8,2367.4,2401.7,2401.7,334
2024-08-02,2444,2477,2416,2425.7,2425.7,550
2024-08-01,2446.7,2455.1,2430.4,2435,2435,690
2024-07-31,2407.1,2447.6,2402.8,2426.5,2426.5,1313
2024-07-30,2380.9,2409.3,2373.8,2405,2405,25944
2024-07-29,2377.3,2377.3,2377.3,2377.3,2377.3,126409
2024-07-26,2368.7,2386.9,2368.7,2380,2380,95
2024-07-25,2365.5,2365.5,2351.9,2351.9,2351.9,31
2024-07-24,2421,2421,2411.6,2413.3,2413.3,6
2024-07-23,2395.8,2404.6,2388.7,2404.6,2404.6,41
2024-07-22,2402.1,2402.1,2392,2392,2392,18
2024-07-19,2418.8,2419.2,2395.5,2395.5,2395.5,15
2024-07-18,2466,2466,2451.8,2451.8,2451.8,2
2024-07-17,2472.9,2473.1,2454.8,2454.8,2454.8,10
2024-07-16,2427.4,2462.4,2427.4,2462.4,2462.4,93
2024-07-15,2430,2436,2422.9,2422.9,2422.9,540
2024-07-12,2399.8,2414,2391.3,2414,2414,355
2024-07-11,2378.7,2416.7,2378.7,2415,2415,72
2024-07-10,2366.3,2377,2365.8,2372.2,2372.2,19
2024-07-09,2363.1,2363.7,2360.1,2360.1,2360.1,9
2024-07-08,2381.7,2383.8,2352.8,2355.2,2355.2,64
2024-07-05,2354.9,2388.5,2354.9,2388.5,2388.5,72
2024-07-03,2330.9,2361.6,2330.9,2359.8,2359.8,59
2024-07-02,2330.7,2334.6,2323,2323,2323,30
2024-07-01,2323.8,2329.7,2321.7,2327.6,2327.6,237
2024-06-28,2325.4,2338.3,2319,2327.7,2327.7,92
2024-06-27,2296.8,2329,2295,2324.5,2324.5,1532
2024-06-26,2307.9,2314.4,2298,2299.2,2299.2,986
2024-06-25,2324.4,2333,2316.6,2316.6,2316.6,105
2024-06-24,2323.3,2332.9,2322.7,2330,2330,99
2024-06-21,2331.2,2331.2,2316.4,2316.4,2316.4,76
2024-06-20,2328.9,2354,2328.3,2353.8,2353.8,183
2024-06-18,2311.8,2330.4,2311.8,2330.4,2330.4,43
2024-06-17,2320.2,2320.2,2309.6,2312.4,2312.4,110
2024-06-14,2307,2331.4,2305.8,2331.4,2331.4,948
2024-06-13,2309.4,2317.7,2296.2,2300.2,2300.2,298
2024-06-12,2314.9,2338.7,2310.3,2336,2336,132
2024-06-11,2300,2314.1,2300,2307.5,2307.5,871
2024-06-10,2290.6,2309.3,2290.5,2307.7,2307.7,69
2024-06-07,2379.9,2385.1,2285.4,2305.2,2305.2,269
2024-06-06,2355,2375.8,2355,2370.3,2370.3,179
2024-06-05,2326.4,2354.3,2326.2,2354.1,2354.1,295
2024-06-04,2347.5,2347.7,2313.9,2325.5,2325.5,890
2024-06-03,2322.6,2347.5,2312,2346.6,2346.6,781
2024-05-31,2344.1,2354,2319,2322.9,2322.9,941
2024-05-30,2336.9,2349.5,2320.8,2342.9,2342.9,32587
2024-05-29,2340.3,2340.3,2340.3,2340.3,2340.3,119317
2024-05-28,2336.9,2359.7,2336.9,2355.2,2355.2,26
2024-05-24,2342.6,2345.4,2332.5,2332.5,2332.5,25
2024-05-23,2371.2,2371.2,2335,2335,2335,365
2024-05-22,2417.5,2417.6,2375.8,2389.2,2389.2,180
2024-05-21,2429.5,2429.5,2421,2421.7,2421.7,6
2024-05-20,2415.8,2435.8,2409.7,2433.9,2433.9,40
2024-05-17,2380.7,2415.8,2380.7,2412.2,2412.2,213
2024-05-16,2389.5,2392.2,2380,2380,2380,7
2024-05-15,2361.6,2388.7,2356,2388.7,2388.7,29
2024-05-14,2336,2358,2336,2353.4,2353.4,6
2024-05-13,2358.3,2358.3,2336.1,2336.1,2336.1,14
2024-05-10,2367.3,2367.3,2367.3,2367.3,2367.3,126
2024-05-09,2310.7,2339.5,2310.7,2332.1,2332.1,5
2024-05-08,2313.6,2313.6,2313.6,2313.6,2313.6,4
2024-05-07,2324.3,2324.3,2315.2,2315.2,2315.2,25
2024-05-06,2322.8,2325.5,2314.2,2321.6,2321.6,9
2024-05-03,2300,2301,2277.6,2299,2299,194
2024-05-02,2321.7,2324.7,2292.3,2299.2,2299.2,56
2024-05-01,2287.7,2327.3,2283.8,2299.9,2299.9,42
2024-04-30,2322.5,2322.5,2291.4,2291.4,2291.4,113
2024-04-29,2334.8,2345.5,2327.9,2345.4,2345.4,405
2024-04-26,2347.9,2347.9,2332.8,2334.8,2334.8,717
2024-04-25,2315,2329.8,2305,2329.8,2329.8,1024
2024-04-24,2321.3,2328.7,2314.6,2324.5,2324.5,95
2024-04-23,2327.7,2330.8,2294.2,2327.7,2327.7,171
2024-04-22,2383.3,2383.3,2326.9,2332.2,2332.2,53
2024-04-19,2379.3,2399.8,2377.3,2398.4,2398.4,160
2024-04-18,2368.4,2384.4,2368.4,2382.3,2382.3,128
2024-04-17,2384.2,2391.4,2369.3,2371.7,2371.7,37
2024-04-16,2384,2390.8,2371.4,2390.8,2390.8,41
2024-04-15,2362.1,2384.7,2326,2365.8,2365.8,1801
2024-04-12,2377.3,2429,2334.3,2356.2,2356.2,584
2024-04-11,2341.5,2376.3,2330.6,2354.8,2354.8,283
2024-04-10,2346.6,2358.1,2327.7,2329.6,2329.6,377
2024-04-09,2337.8,2364.7,2337.8,2343.5,2343.5,211
2024-04-08,2325.6,2341.8,2319,2331.7,2331.7,202
2024-04-05,2289.2,2328.4,2267.4,2325.7,2325.7,344
2024-04-04,2301.7,2302.9,2280,2288.8,2288.8,251
2024-04-03,2281.7,2298.8,2267.9,2294.4,2294.4,285
2024-04-02,2252,2279.2,2247.6,2261,2261,435
2024-04-01,2235.7,2264.2,2230,2236.5,2236.5,400
2024-03-28,2193.6,2234.1,2187.1,2217.4,2217.4,2040
2024-03-27,2179.4,2196.2,2172.1,2190.6,2190.6,31200
2024-03-26,2182.7,2182.7,2175.6,2175.6,2175.6,202373
2024-03-25,2166.2,2179.4,2166.2,2174.8,2174.8,79
2024-03-22,2179.2,2179.6,2157.5,2158.1,2158.1,19
2024-03-21,2207,2211.6,2182.4,2182.4,2182.4,63
2024-03-20,2157.3,2185.9,2150.9,2157.9,2157.9,17
2024-03-19,2156.1,2156.3,2156.1,2156.3,2156.3,12
2024-03-18,2146.2,2160.7,2146.2,2160.7,2160.7,21
2024-03-15,2161.7,2161.7,2157.3,2157.3,2157.3,100
2024-03-14,2163,2163,2162.3,2163,2163,515
2024-03-13,2162.5,2175.4,2162.5,2175.4,2175.4,20
2024-03-12,2182.5,2182.7,2160.4,2160.4,2160.4,550
2024-03-11,2181,2184,2177.2,2182.5,2182.5,738
2024-03-08,2167.3,2194.9,2166.3,2178.6,2178.6,259
2024-03-07,2147,2163,2147,2158,2158,152
2024-03-06,2125.5,2150.3,2125.5,2150.3,2150.3,443
2024-03-05,2114.9,2133.5,2111.4,2133.5,2133.5,1287
2024-03-04,2083.6,2119.8,2080.7,2117.7,2117.7,805
2024-03-01,2043.1,2086.9,2041.8,2086.9,2086.9,1210
2024-02-29,2034.3,2049.8,2034.3,2045.7,2045.7,706
2024-02-28,2029.5,2037,2024.8,2033,2033,581
2024-02-27,2035.9,2035.9,2034,2034,2034,964
2024-02-26,2034.1,2035.4,2024.8,2028.5,2028.5,143
2024-02-23,2026,2038.6,2014.9,2038.6,2038.6,22
2024-02-22,2033.2,2033.2,2019.7,2019.7,2019.7,964
2024-02-21,2028.2,2028.2,2022.3,2022.3,2022.3,15
2024-02-20,2015.6,2029,2015.6,2027.5,2027.5,1326
2024-02-16,2005,2011.5,1996.5,2011.5,2011.5,32
2024-02-15,1993.6,2007.2,1993.6,2002.1,2002.1,286
2024-02-14,1990.3,1993.5,1984.8,1990.3,1990.3,1916
2024-02-13,2025.1,2025.8,1990,1992.9,1992.9,198
2024-02-12,2025.5,2025.5,2011.6,2018.2,2018.2,317
2024-02-09,2032,2032,2020,2023.3,2023.3,62
2024-02-08,2028,2036.7,2020.3,2032.2,2032.2,341
2024-02-07,2032.8,2039.5,2032.7,2035.2,2035.2,71
2024-02-06,2025.9,2037.3,2025.9,2034.5,2034.5,249
2024-02-05,2038.9,2040.8,2013.8,2025.7,2025.7,412
2024-02-02,2054.8,2055.9,2027.7,2036.1,2036.1,888
2024-02-01,2040.2,2064.5,2029,2053,2053,947
2024-01-31,2035.4,2055,2030,2048.4,2048.4,2007
2024-01-30,2032.5,2048.5,2028.1,2031.5,2031.5,26907
2024-01-29,2025.2,2025.2,2025.2,2025.2,2025.2,150708
2024-01-26,2021.7,2022.4,2016.8,2016.8,2016.8,49
2024-01-25,2012.1,2022.4,2012.1,2016.9,2016.9,548
2024-01-24,2023.2,2033.2,2013.9,2013.9,2013.9,253
2024-01-23,2030.3,2030.3,2022.5,2023.7,2023.7,15
2024-01-22,2021.3,2021.3,2019.8,2019.8,2019.8,12
2024-01-19,2023.2,2036,2019.5,2026.5,2026.5,50
2024-01-18,2012.8,2018.6,2009.5,2018.6,2018.6,1474
2024-01-17,2026.5,2026.5,2002.6,2002.6,2002.6,764
2024-01-16,2051.7,2054.8,2026,2026,2026,46
2024-01-12,2031.1,2057,2031.1,2046.7,2046.7,390
2024-01-11,2025.1,2025.1,2014.3,2014.3,2014.3,97
2024-01-10,2029,2035.6,2021.7,2021.7,2021.7,538
2024-01-09,2035.8,2035.8,2026.4,2026.4,2026.4,27
2024-01-08,2019.1,2033.7,2019.1,2026.6,2026.6,10
2024-01-05,2044.5,2048.1,2042.4,2042.4,2042.4,12
2024-01-04,2041.6,2044.5,2038,2042.3,2042.3,88
2024-01-03,2034.2,2044,2034.2,2034.2,2034.2,54
2024-01-02,2063.5,2073.7,2057.1,2064.4,2064.4,61
2023-12-29,2068,2068.9,2062.1,2062.4,2062.4,47
2023-12-28,2081.6,2087.3,2066.5,2073.9,2073.9,338
2023-12-27,2067.3,2081.9,2064.8,2081.9,2081.9,586
2023-12-26,2060,2060.8,2054.2,2058.2,2058.2,64
2023-12-22,2055.7,2068.7,2052.2,2057.1,2057.1,202
2023-12-21,2035.8,2044.5,2033,2039.1,2039.1,228
2023-12-20,2037.1,2037.1,2030.3,2034.5,2034.5,258
2023-12-19,2025.2,2042.7,2025.2,2038.4,2038.4,498
2023-12-18,2024.3,2032.8,2024,2026.3,2026.3,100
2023-12-15,2032.6,2043.4,2018.3,2021.1,2021.1,261
2023-12-14,2024.7,2040.1,2024.3,2030.2,2030.2,236
2023-12-13,1978.5,2024.8,1975,1982.3,1982.3,2252
2023-12-12,1984.2,1994.2,1977.8,1977.8,1977.8,95
2023-12-11,2004.1,2004.2,1977.2,1978,1978,651
2023-12-08,2031.7,2033.1,1995,1998.3,1998.3,449
2023-12-07,2029.2,2034.9,2024,2029.9,2029.9,67
2023-12-06,2019.9,2035.8,2019,2030.5,2030.5,417
2023-12-05,2035.1,2037,2010.2,2018.5,2018.5,289
2023-12-04,2075.3,2130.2,2021,2024.1,2024.1,1071
2023-12-01,2038.3,2073.2,2036,2071,2071,614
2023-11-30,2046.1,2047.1,2033.1,2038.1,2038.1,2506
2023-11-29,2041.7,2052.1,2036,2047.1,2047.1,15290
2023-11-28,2040.6,2042.7,2039.7,2039.7,2039.7,174665
2023-11-27,2011.7,2011.8,2011.7,2011.8,2011.8,228
2023-11-24,1991.9,2002.2,1991.5,2002.2,2002.2,63
2023-11-22,1999.1,1999.4,1991,1991.4,1991.4,6075
2023-11-21,1990.7,2005.5,1988.5,1999.3,1999.3,16
2023-11-20,1978.7,1979.4,1969.7,1977.7,1977.7,182
2023-11-17,1982.5,1984,1979.8,1981.6,1981.6,32
2023-11-16,1965.3,1983.9,1964.6,1983.9,1983.9,39
2023-11-15,1962.8,1962.8,1960,1960.1,1960.1,6
2023-11-14,1965.8,1965.8,1961.8,1961.8,1961.8,2
2023-11-13,1939.9,1947.2,1934,1945.5,1945.5,191
2023-11-10,1959.6,1959.6,1932.6,1932.6,1932.6,375
2023-11-09,1951.7,1964.2,1945.3,1964.2,1964.2,10
2023-11-08,1967.8,1967.8,1947.7,1951.5,1951.5,43
2023-11-07,1966.5,1966.8,1960.7,1966.8,1966.8,20
2023-11-06,1981.6,1981.6,1977.4,1981.6,1981.6,130
2023-11-03,1989,1991.5,1989,1991.5,1991.5,12
2023-11-02,1989.1,1990.3,1979.5,1985.6,1985.6,39
2023-11-01,1990.5,1990.5,1977.8,1978.8,1978.8,41
2023-10-31,1996.5,2001,1983.7,1985.2,1985.2,84
2023-10-30,2004.1,2004.1,1992.5,1996.2,1996.2,157
2023-10-27,1988.6,1988.6,1988.6,1988.6,1988.6,372
2023-10-26,1988.2,1988.2,1980.4,1987.2,1987.2,521
2023-10-25,1971.2,1985.3,1971.2,1984.1,1984.1,97
2023-10-24,1970.3,1975,1970.3,1975,1975,10
2023-10-23,1976.2,1978.9,1972.9,1976.3,1976.3,127
2023-10-20,1981.1,1988.6,1980.4,1982.5,1982.5,557
2023-10-19,1950.1,1977.7,1945.7,1968.4,1968.4,1945
2023-10-18,1935,1957.9,1935,1955.3,1955.3,67
2023-10-17,1914.3,1925.8,1914.3,1922.7,1922.7,103
2023-10-16,1910.4,1921.1,1910.3,1921.1,1921.1,53
2023-10-13,1877.5,1930.1,1877.5,1927.4,1927.4,43
2023-10-12,1874.7,1881.2,1867,1869.3,1869.3,46
2023-10-11,1869.5,1874.6,1869.1,1872.8,1872.8,65
2023-10-10,1857,1861.4,1852.8,1861,1861,236
2023-10-09,1842.5,1861.5,1842.5,1849.5,1849.5,232
2023-10-06,1819,1831.8,1809.4,1830.2,1830.2,390
2023-10-05,1826.3,1826.3,1815.6,1816.6,1816.6,393
2023-10-04,1821.8,1828.2,1816.4,1818.5,1818.5,357
